assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,2,62,100,100,1,146941,0,0,0,0,26.5,0,2,4,4,0,Aymeric,2.5,4,0,9.7,280,FALSE,58.6,360,,2020-10-17T22:30:19.767834Z,60,0,0,0,146941.jpg,3,0,0,Laporte,3.1,FALSE,,a,12,43,12,12,102310,1310,237258,427,0.4,2,Laporte,1
0,0,52,100,100,2,165809,0,0,-1,1,41.3,0,3,3,3,0,Bernardo Mota,1.5,3,0,12.6,281,FALSE,40.4,372,,2020-09-08T22:30:12.089513Z,74,0,0,0,165809.jpg,2,0,0,Veiga de Carvalho e Silva,0.6,FALSE,,a,12,43,43,12,40137,281,62233,183,0.2,1.6,Bernardo Silva,0
0,4,58,100,100,0,205651,0,0,-2,2,43.8,0,4,4.5,4.5,1,Gabriel Fernando,3,4,2,25.4,282,FALSE,82.6,279,,2020-09-25T18:00:17.193627Z,93,0,0,0,205651.jpg,4.5,0,0,de Jesus,1.4,FALSE,,a,12,43,127,18,185986,644,224975,322,0.3,1.9,Jesus,1
0,0,3,100,100,0,206325,0,0,0,0,1.2,0,2,1.5,1.5,0,Oleksandr,0,0,0,0.2,283,FALSE,0.4,12,,2020-10-01T01:00:15.242512Z,55,0,0,0,206325.jpg,1,0,0,Zinchenko,0.2,FALSE,,a,12,43,0,1,5094,24,22996,40,0,0.2,Zinchenko,0
1,2,88,,,1,209244,0,0,0,0,64.5,0,3,2,2,0,Phil,0.5,5,2,33,284,FALSE,106.8,403,,,65,0,0,0,209244.jpg,3.9,0,0,Foden,6,FALSE,,a,12,43,159,27,842698,1927,737892,2691,0.1,4.2,Foden,0
0,0,0,,,0,220394,0,0,-1,1,0,0,3,1.5,1.5,0,Tommy,0,0,0,0,285,FALSE,0,0,,,44,0,0,0,220394.jpg,0,0,0,Doyle,0.1,FALSE,,a,12,43,0,0,5171,18,6568,20,0,0,Doyle,0
0,0,115,,,2,220566,0,0,-1,1,135.7,0,3,3.5,3.5,1,Rodrigo,2,11,0,30.7,286,FALSE,112.8,729,,,54,0,0,0,220566.jpg,1.9,0,0,Hernandez,0.5,FALSE,,a,12,43,59,17,25772,197,36291,148,0.4,3.1,Rodrigo,2
1,0,22,,,1,224444,0,0,-1,1,55.1,0,3,3.3,3.3,1,Ferran,1.8,6,0,29.5,287,FALSE,36.2,338,,,69,0,0,0,224444.jpg,2,0,0,Torres,1.6,FALSE,,a,12,43,205,14,100619,1223,73621,380,0.3,2,Torres,1
0,0,33,100,100,0,432656,0,0,-2,2,22.6,0,2,1.5,1.5,0,Eric,0,6,0,6,288,FALSE,37,180,,2020-10-03T19:00:20.343624Z,48,0,0,0,432656.jpg,1,0,0,Garcia,0.2,FALSE,,a,12,43,1,2,9134,35,18677,58,0,0.4,Garcia,0
0,0,0,100,100,0,449926,0,0,0,0,0,0,3,1.5,1.5,0,Adrián,0,0,0,0,537,FALSE,0,0,,2020-09-24T23:30:12.771005Z,45,0,0,0,449926.jpg,0,0,0,Bernabé,0,FALSE,,a,12,43,0,0,843,4,631,3,0,0,Bernabé,0
0,0,0,,,0,164484,0,0,0,0,0,0,1,1.5,1.5,0,Zack,0,0,0,0,538,FALSE,0,0,,,45,0,0,0,164484.jpg,0,0,0,Steffen,0,FALSE,,a,12,43,0,0,744,2,778,6,0,0,Steffen,0
0,0,0,,,0,463034,0,0,-1,1,0.3,0,4,1.5,1.5,0,Liam,0,4,0,0.2,539,FALSE,0,39,,,44,0,0,0,463034.jpg,1,0,0,Delap,0.9,FALSE,,a,12,43,4,1,139145,511,99201,372,0,0.2,Delap,0
0,0,0,,,0,244851,0,0,0,0,0,0,3,1.5,1.5,0,Cole,0,0,0,0,552,FALSE,0,0,,,45,0,0,0,244851.jpg,0,0,0,Palmer,0,FALSE,,a,12,43,0,0,919,5,686,1,0,0,Palmer,0
0,0,105,,,2,171314,1,-1,1,-1,8.5,0,2,3.7,3.7,1,Rúben Santos,2.2,5,0,15.9,556,FALSE,106.2,549,,,56,0,0,0,171314.jpg,2.6,0,0,Gato Alves Dias,2.4,FALSE,,a,12,43,44,18,211429,1523,51810,417,0.4,3.2,Dias,2
0,0,0,,,0,432720,0,0,0,0,0,0,1,1.5,1.5,0,James,0,0,0,0,595,FALSE,0,0,,,40,0,0,0,432720.jpg,0,0,0,Trafford,0.1,FALSE,,a,12,43,0,0,4074,52,1132,16,0,0,Trafford,0
0,0,0,0,0,0,42899,0,0,-1,1,0,0,1,0,0,0,Sergio,0,0,0,0,289,FALSE,0,0,Not included in Manchester United's 25-man Premier League squad. - Unknown return date,2020-09-18T11:00:13.071653Z,49,0,0,0,42899.jpg,0,0,0,Romero,0.1,FALSE,,n,13,1,0,0,430,0,7308,11,0,0,Romero,0
2,0,57,,,1,43670,0,0,-1,1,106.3,0,3,2.5,2.5,0,Juan,2,2,0,19.7,290,FALSE,43.2,290,,,59,0,0,0,43670.jpg,3.5,0,0,Mata,0.2,FALSE,,a,13,1,48,14,7857,58,9971,32,0.3,2.4,Mata,0
0,0,111,,,2,51940,0,0,-1,1,0,0,1,3,3,0,David,2.5,14,0,12.7,291,FALSE,126,720,,,54,0,0,0,51940.jpg,2.6,0,15,de Gea,3.9,FALSE,,a,13,1,0,21,107796,601,168377,355,0.5,3.9,de Gea,0
0,0,0,0,0,0,55909,0,0,-1,1,0,0,2,0,0,0,Chris,0,0,0,0,292,FALSE,0,0,Joined Roma on a permanent deal on 5/10,2020-10-05T20:30:12.521425Z,49,0,0,0,55909.jpg,0,0,0,Smalling,0.1,FALSE,,u,13,1,0,0,1865,1,11539,14,0,0,Smalling,0
0,0,1,,,0,58498,0,0,-3,3,0.1,0,4,0.5,0.5,0,Odion,0,1,0,0.2,293,FALSE,0,9,,,62,0,0,0,58498.jpg,1,0,0,Ighalo,0.2,FALSE,,a,13,1,2,1,6149,6,20222,25,0,0.2,Ighalo,0
0,0,0,50,50,0,58893,0,0,-2,2,0,0,2,0.2,0.2,0,Marcos,0,0,0,0,294,FALSE,0,0,Lack of match fitness - 50% chance of playing,2020-11-20T14:30:28.947231Z,48,0,0,0,58893.jpg,0,0,0,Rojo,0.1,FALSE,,d,13,1,0,0,841,2,3717,8,0,0,Rojo,0
1,0,54,,,1,62398,0,0,-2,2,45.8,0,3,1.5,1.5,0,Nemanja,1,7,0,12.2,295,FALSE,54.6,254,,,48,0,0,0,62398.jpg,2,0,0,Matic,0.2,FALSE,,a,13,1,22,10,11106,45,19338,46,0.2,2.1,Matic,1
0,0,33,25,25,0,74208,0,0,-3,3,48.7,0,3,0.3,0.3,0,Paul,0.8,9,0,12.6,296,FALSE,35,371,Ankle injury - 25% chance of playing,2020-11-22T12:00:23.153609Z,77,0,0,0,74208.jpg,1.6,0,0,Pogba,1.1,FALSE,,d,13,1,46,11,72771,15,146330,627,0.1,1.4,Pogba,0
0,0,0,0,0,0,76359,0,0,-1,1,0,0,2,0,0,0,Phil,0,0,0,0,297,FALSE,0,0,Not included in Manchester United's 25-man Premier League squad. - Unknown return date,2020-09-18T09:30:16.753619Z,49,0,0,0,76359.jpg,0,0,0,Jones,0,FALSE,,n,13,1,0,0,495,0,4424,5,0,0,Jones,0
1,1,148,100,100,2,95658,0,0,-1,1,32,1,2,2.7,2.7,0,Harry,2.2,14,1,33.4,298,FALSE,148.2,720,,2020-11-19T12:00:17.061461Z,54,0,0,0,95658.jpg,3.4,0,0,Maguire,3.3,FALSE,,a,13,1,153,27,147992,1143,206094,284,0.4,5,Maguire,2
0,0,74,,,3,101582,0,0,-2,2,66.1,0,3,2,2,0,Frederico,1.5,5,0,15,299,FALSE,63.2,462,,,53,0,0,0,101582.jpg,1.7,0,0,Rodrigues de Paula Santos,0.2,FALSE,,a,13,1,21,12,9371,127,11543,70,0.3,2.3,Fred,3
1,2,110,0,0,1,106760,0,0,-2,2,113.8,0,2,0,0,0,Luke,2.2,14,0,25.8,300,FALSE,113.4,606,Hamstring injury - Expected back 12 Dec,2020-11-07T15:00:20.876920Z,48,1,0,0,106760.jpg,2,0,0,Shaw,0.7,FALSE,,i,13,1,29,14,73920,7,127326,415,0.5,2.9,Shaw,2
0,0,0,100,100,0,109322,0,0,-1,1,0,0,3,0.5,0.5,0,Jesse,0,0,0,0,301,FALSE,0,0,,2020-10-20T00:00:14.327114Z,59,0,0,0,109322.jpg,0,0,0,Lingard,0.1,FALSE,,a,13,1,0,0,4034,29,13959,13,0,0,Lingard,0
3,12,239,,,2,141746,0,0,3,-3,400.6,4,3,8,8,0,Bruno Miguel,7.5,12,6,104.9,302,TRUE,386.4,659,,,108,0,1,0,141746.jpg,8,0,0,Borges Fernandes,37.6,FALSE,,a,13,1,261,64,2623272,12127,1126278,1996,0.7,5.9,Fernandes,2
1,0,13,100,100,1,148225,0,0,-3,3,30.4,0,4,1.5,1.5,0,Anthony,1,11,0,19.3,303,FALSE,18.2,377,,2020-10-04T17:30:13.903214Z,87,0,0,0,148225.jpg,1.8,1,0,Martial,3.8,FALSE,,a,13,1,148,9,550875,199,1117591,605,0.1,1,Martial,0
0,0,0,0,0,0,156689,0,0,-2,2,0,0,3,0,0,0,Andreas,0,0,0,0,304,FALSE,0,0,Joined Lazio on loan until the end of the season on 2/10. - Expected back 01 Jul,2020-10-07T10:30:13.243805Z,48,0,0,0,156689.jpg,0,0,0,Pereira,0,FALSE,,n,13,1,0,0,926,0,5155,3,0,0,Pereira,0
0,0,0,,,0,172649,0,0,-2,2,0,0,1,0.5,0.5,0,Dean,0,0,0,0,305,FALSE,0,0,,,53,0,0,0,172649.jpg,0,0,0,Henderson,1.5,FALSE,,a,13,1,0,0,9272,20,116537,246,0,0,Henderson,0
3,2,101,75,75,2,176297,0,0,0,0,187.1,1,3,2.2,2.2,0,Marcus,2.5,14,2,65.3,306,FALSE,177.8,708,Knock - 75% chance of playing,2020-11-27T14:30:21.875892Z,95,0,0,0,176297.jpg,4.8,0,0,Rashford,7,FALSE,,d,13,1,288,38,808022,504,689880,4435,0.3,4,Rashford,1
0,0,2,100,100,0,180804,0,0,-1,1,0.3,0,2,0.7,0.7,0,Axel,0.2,0,0,0.7,307,FALSE,7,23,,2020-09-11T11:00:09.121147Z,44,0,0,0,180804.jpg,1,0,0,Tuanzebe,0.1,FALSE,,a,13,1,0,1,12650,40,8013,69,0,0.2,Tuanzebe,0
0,1,126,75,75,2,184667,0,0,-1,1,29.4,0,2,2.5,2.5,0,Victor,2.8,8,0,15.6,308,FALSE,118.2,630,Back injury - 75% chance of playing,2020-11-24T23:00:19.087440Z,49,0,0,0,184667.jpg,3,0,0,Lindelöf,1.2,FALSE,,d,13,1,8,21,45468,55,98330,401,0.6,4.3,Lindelöf,0
0,0,79,25,25,1,195851,0,0,-1,1,104.7,0,3,0.4,0.4,0,Scott,1.2,8,0,24.7,309,FALSE,87,493,Unknown - 25% chance of playing,2020-11-27T14:30:21.910583Z,49,0,0,0,195851.jpg,1.9,0,0,McTominay,0.3,FALSE,,d,13,1,56,13,16814,3,23873,328,0.2,2.7,McTominay,0
0,0,11,50,50,0,197365,0,0,-1,1,0.1,0,2,0.2,0.2,0,Eric,0,7,0,2.5,310,FALSE,25,98,Lack of match fitness - 50% chance of playing,2020-10-20T00:00:14.389245Z,49,0,0,0,197365.jpg,-0.5,0,0,Bailly,0.2,FALSE,,d,13,1,0,-1,8167,2,20261,30,0,-0.2,Bailly,1
0,0,18,,,0,200617,0,0,-2,2,42.4,0,3,0.5,0.5,0,Daniel,0,2,0,14.2,311,FALSE,13.2,177,,,63,0,0,0,200617.jpg,1,0,0,James,0.2,FALSE,,a,13,1,86,3,7645,27,23180,45,0,0.5,James,1
0,0,17,,,0,201084,-1,1,-2,2,30.5,0,2,0.5,0.5,0,Timothy,0,2,0,6.4,312,FALSE,17.8,80,,,43,0,0,0,201084.jpg,0,0,0,Fosu-Mensah,0.1,FALSE,,a,13,1,16,0,4162,12,7476,16,0,0,Fosu-Mensah,1
0,2,126,75,75,2,214590,0,0,-1,1,52,0,2,2.6,2.6,0,Aaron,3,11,1,24.6,313,FALSE,145.2,630,Ankle injury - 75% chance of playing,2020-11-24T23:00:19.112219Z,54,0,0,0,214590.jpg,3.7,0,0,Wan-Bissaka,8.7,FALSE,,d,13,1,50,26,353211,196,593314,3743,0.6,4.8,Wan-Bissaka,0
0,0,0,0,0,0,216051,0,0,-2,2,0,0,2,0,0,0,José Diogo,0,0,0,0,314,FALSE,0,0,Joined AC Milan on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-04T17:30:13.934913Z,48,0,0,0,216051.jpg,0,0,0,Dalot Teixeira,0,FALSE,,n,13,1,0,0,413,0,3300,4,0,0,Dalot,0
0,0,19,100,100,0,220688,0,0,-4,4,35.3,0,3,0.7,0.7,0,Mason,0.2,9,0,12.1,315,FALSE,16.2,274,,2020-11-07T15:00:20.967409Z,71,0,0,0,220688.jpg,1.4,0,0,Greenwood,2.2,FALSE,,a,13,1,71,7,261839,209,626346,449,0,1,Greenwood,1
0,0,0,0,0,0,222677,0,0,0,0,0,0,3,0,0,0,Tahith,0,0,0,0,316,FALSE,0,0,Joined Werder Bremen on loan until the end of the season on 16/8. - Expected back 01 Jul,2020-08-16T23:30:07.140253Z,45,0,0,0,222677.jpg,0,0,0,Chong,0,FALSE,,n,13,1,0,0,658,5,1192,6,0,0,Chong,0
0,0,0,0,0,0,232928,0,0,-1,1,0,0,3,0,0,0,James,0,0,0,0,317,FALSE,0,0,Joined Watford on loan until the end of the season on 18/9. - Expected back 01 Jul,2020-10-07T10:30:13.280708Z,44,0,0,0,232928.jpg,0,0,0,Garner,0.1,FALSE,,n,13,1,0,0,2107,1,5745,8,0,0,Garner,0
0,0,0,,,0,232937,0,0,-2,2,0,0,2,0.5,0.5,0,Brandon,0,0,0,0,318,FALSE,0,0,,,43,0,0,0,232937.jpg,0,0,0,Williams,0.8,FALSE,,a,13,1,0,0,17439,54,84831,141,0,0,Williams,0
0,0,0,,,0,244856,0,0,-1,1,0,0,2,0.5,0.5,0,Teden,0,0,0,0,319,FALSE,0,0,,,39,0,0,0,244856.jpg,0,0,0,Mengi,0.8,FALSE,,a,13,1,0,0,34174,366,33426,158,0,0,Mengi,0
0,0,37,,,0,180184,0,0,-3,3,22.1,0,3,1,1,0,Donny,0.5,4,1,10.5,495,FALSE,44.2,86,,,67,0,0,0,180184.jpg,1.8,0,0,van de Beek,1.8,FALSE,,a,13,1,39,11,156097,200,297316,323,0.1,1.6,van de Beek,0
0,0,22,100,100,1,152590,0,0,0,0,5.5,0,2,2,2,0,Alex Nicolao,1.5,0,0,2,568,FALSE,9.4,90,,2020-10-29T02:00:23.745562Z,55,0,0,0,152590.jpg,6,0,0,Telles,1.7,FALSE,,a,13,1,5,6,192385,2529,79050,139,0.3,1.1,Telles,0
0,0,29,100,100,0,40720,0,0,0,0,2.4,0,4,2,2,0,Edinson,1.5,0,1,11.9,569,FALSE,34.2,82,,2020-10-14T10:30:20.778586Z,80,0,0,0,40720.jpg,1.8,0,0,Cavani,0.6,FALSE,,a,13,1,83,7,107622,202,71046,516,0.2,0.9,Cavani,1
0,0,0,,,0,488404,0,0,-2,2,0,0,3,0.5,0.5,0,Facundo,0,0,0,0,575,FALSE,0,0,,,53,0,0,0,488404.jpg,0,0,0,Pellistri,0,FALSE,,a,13,1,0,0,883,2,813,5,0,0,Pellistri,0
1,0,26,25,25,1,40142,0,0,-3,3,16.9,0,4,0.2,0.2,0,Andy,0.8,4,0,12.5,320,FALSE,18.8,178,Calf injury - 25% chance of playing,2020-11-26T13:00:26.091436Z,52,0,0,0,40142.jpg,1.6,0,0,Carroll,0.3,FALSE,,d,14,4,90,11,44556,12,63172,203,0.2,2.1,Carroll,0
0,0,66,100,100,2,50232,0,0,-2,2,114.3,0,3,0.8,0.8,3,Jonjo,0.8,8,0,28.5,321,FALSE,83.8,521,,2020-10-25T17:00:20.092837Z,53,0,0,0,50232.jpg,2,0,0,Shelvey,0.1,FALSE,,a,14,4,87,12,6683,40,22379,24,0.2,2.3,Shelvey,2
0,0,16,100,100,0,56983,0,0,-1,1,42,0,3,0.2,0.2,1,Matt,0.2,1,0,8.5,322,FALSE,18,90,,2020-09-27T16:00:17.085028Z,49,0,0,0,56983.jpg,1.5,0,0,Ritchie,0,FALSE,,a,14,4,25,3,1375,8,6875,6,0,0.6,Ritchie,0
0,1,152,,,2,57145,0,0,-1,1,23.8,1,2,1.8,1.8,5,Federico,1.8,15,0,23.9,323,FALSE,209.8,900,,,49,1,0,0,57145.jpg,2,0,0,Fernández,0.8,FALSE,,a,14,4,6,20,29612,138,77115,124,0.4,4.1,Fernández,2
0,0,34,100,100,1,58845,0,0,0,0,1.3,1,2,1.8,1.8,6,Ciaran,1.8,2,0,3.1,324,FALSE,29.8,180,,2020-09-25T12:30:12.786911Z,45,0,0,0,58845.jpg,3.5,0,0,Clark,0,FALSE,,a,14,4,0,7,1403,47,3580,4,0.4,1.6,Clark,0
0,5,221,100,100,2,59735,0,0,0,0,0,1,1,3.5,3.5,8,Karl,3.5,15,0,33.3,325,FALSE,331.4,900,,2020-10-17T22:00:19.734313Z,50,0,0,1,59735.jpg,4.4,0,44,Darlow,1.8,FALSE,,a,14,4,0,44,160257,1139,93059,177,0.7,8.8,Darlow,0
0,0,0,0,0,0,67089,0,0,-1,1,0,0,1,0,0,0,Martin,0,0,0,0,326,FALSE,0,0,Heel Injury - Unknown return date,2020-08-27T11:00:09.134616Z,49,0,0,0,67089.jpg,0,0,0,Dubravka,0.2,FALSE,,i,14,4,0,0,1203,5,17437,54,0,0,Dubravka,0
0,0,0,0,0,0,77359,0,0,-2,2,0,0,2,0,0,0,Florian,0,0,0,0,327,FALSE,0,0,Joined Deportivo Alavés on loan until the end of the season on 11/9. - Expected back 01 Jul,2020-09-11T10:00:16.876723Z,43,0,0,0,77359.jpg,0,0,0,Lejeune,0,FALSE,,n,14,4,0,0,276,0,2446,1,0,0,Lejeune,0
0,0,102,75,75,1,101148,0,0,-1,1,2.2,0,2,0.8,0.8,0,Jamaal,1,13,0,15.5,328,FALSE,126.2,672,Thigh injury - 75% chance of playing,2020-11-21T15:00:21.748132Z,44,0,0,0,101148.jpg,1.8,0,0,Lascelles,1.6,FALSE,,d,14,4,26,14,74235,19,206308,655,0.2,3.2,Lascelles,1
0,0,0,75,75,0,104547,0,0,-1,1,0,0,4,0,0,0,Dwight,0,0,0,0,329,FALSE,0,0,Lack of match fitness - 75% chance of playing,2020-08-27T12:30:12.628215Z,59,0,0,0,104547.jpg,0,0,0,Gayle,0,FALSE,,d,14,4,0,0,424,3,2362,3,0,0,Gayle,0
0,0,0,0,0,0,104953,0,0,-3,3,0,0,3,0,0,0,Christian,0,0,0,0,330,FALSE,0,0,Not included in Newcastle United's 25-man Premier League squad. - Unknown return date,2020-10-20T13:30:19.072334Z,52,0,0,0,104953.jpg,0,0,0,Atsu,0,FALSE,,n,14,4,0,0,889,0,5664,5,0,0,Atsu,0
0,0,0,0,0,0,106618,0,0,-1,1,0,0,2,0,0,0,Paul,0,0,0,0,331,FALSE,0,0,Hamstring injury - Unknown return date,2020-11-17T23:00:18.592675Z,44,0,0,0,106618.jpg,0,0,0,Dummett,0,FALSE,,i,14,4,0,0,172,0,1329,0,0,0,Dummett,0
0,0,76,,,2,109528,0,0,-1,1,56,1,2,1.8,1.8,6,Javier,1.8,7,0,13,332,FALSE,59.6,459,,,44,0,0,0,109528.jpg,2.7,0,0,Manquillo,0.3,FALSE,,a,14,4,14,16,13735,46,24684,33,0.4,3.6,Manquillo,1
1,0,30,100,100,0,111773,0,0,-2,2,26.9,0,2,0,0,0,Emil,0,5,0,6.9,333,FALSE,40.2,180,,2020-10-02T09:30:18.851322Z,43,0,0,0,111773.jpg,2,0,0,Krafth,0.1,FALSE,,a,14,4,2,4,1627,3,4663,9,0,0.9,Krafth,1
0,0,46,100,100,0,119471,0,0,-1,1,2.6,0,2,1.2,1.2,1,Fabian,1.2,8,0,6.6,334,FALSE,60.4,411,,2020-10-03T21:30:19.369147Z,49,0,0,0,119471.jpg,1.1,0,0,Schär,0.1,FALSE,,a,14,4,3,8,3347,20,2841,24,0.2,1.6,Schär,0
0,0,0,100,100,0,151119,0,0,-2,2,0,0,2,0,0,0,DeAndre,0,0,0,0,335,FALSE,0,0,,2020-09-30T22:00:14.595821Z,43,0,0,0,151119.jpg,0,0,0,Yedlin,0.2,FALSE,,a,14,4,0,0,3952,13,21334,36,0,0,Yedlin,0
0,0,50,100,100,1,153127,0,0,-2,2,40.3,0,3,0.5,0.5,0,Isaac,0.5,9,0,12,336,FALSE,56.6,505,,2020-10-17T21:30:20.472222Z,48,0,0,0,153127.jpg,1.4,0,0,Hayden,0.1,FALSE,,a,14,4,23,10,2769,9,6518,19,0.1,2.1,Hayden,3
0,0,0,0,0,0,155513,0,0,-2,2,0,0,3,0,0,0,Rolando,0,0,0,0,337,FALSE,0,0,Not included in Newcastle United's 25-man Premier League squad. - Unknown return date,2020-10-20T13:30:19.113162Z,48,0,0,0,155513.jpg,0,0,0,Aarons,0,FALSE,,n,14,4,0,0,1485,0,5501,9,0,0,Aarons,0
1,2,86,25,25,3,170137,0,0,-2,2,99.5,0,3,0.5,0.5,0,Allan,1.8,11,1,30,338,FALSE,120.6,582,Muscle injury - 25% chance of playing,2020-11-27T12:00:23.892371Z,53,0,0,0,170137.jpg,3.5,0,0,Saint-Maximin,5.6,FALSE,,d,14,4,79,28,302089,121,1347966,6012,0.3,5.3,Saint-Maximin,0
1,0,69,,,2,179018,0,0,-3,3,108,0,3,2.2,2.2,3,Miguel,2.2,7,0,27.7,339,FALSE,91.6,482,,,57,0,0,0,179018.jpg,2,0,0,Almirón,0.4,FALSE,,a,14,4,77,18,18642,79,63997,82,0.4,3.2,Almirón,1
1,2,79,,,1,180974,0,0,-3,3,82.7,1,4,3.5,3.5,11,Joelinton Cássio,3.5,8,1,30,340,FALSE,102.4,487,,,57,0,0,0,180974.jpg,2.3,0,0,Apolinário de Lira,0.2,FALSE,,a,14,4,115,21,7107,323,25165,49,0.6,3.7,Joelinton,2
0,0,0,0,0,0,196118,0,0,-2,2,0,0,4,0,0,0,Yoshinori,0,0,0,0,341,FALSE,0,0,Joined Eibar on loan until the end of the season on 16/9. - Expected back 01 Jul,2020-09-16T09:00:10.507402Z,48,0,0,0,196118.jpg,0,0,0,Muto,0.1,FALSE,,n,14,4,0,0,5167,2,25338,10,0,0,Muto,0
0,0,0,0,0,0,232977,0,0,0,0,0,0,2,0,0,0,Kelland,0,0,0,0,342,FALSE,0,0,Joined Plymouth Argyle on loan until the end of the season on 24/8. - Expected back 01 Jul,2020-08-24T18:30:13.507340Z,40,0,0,0,232977.jpg,0,0,0,Watts,0.2,FALSE,,n,14,4,0,0,5574,3,13598,19,0,0,Watts,0
0,0,43,,,1,180135,0,0,-2,2,57,0,3,1.8,1.8,2,Sean,1.8,6,0,13.5,480,FALSE,29.4,374,,,48,0,0,0,180135.jpg,1.4,0,0,Longstaff,0.1,FALSE,,a,14,4,50,10,2256,17,6737,14,0.4,2.1,Sean Longstaff,2
1,3,95,,,2,83314,0,0,-2,2,23.6,1,3,1.8,1.8,3,Jeff,1.8,10,1,18,485,FALSE,113.2,760,,,48,0,0,0,83314.jpg,3.4,0,0,Hendrick,2.6,FALSE,,a,14,4,46,31,460814,792,391633,762,0.4,6.5,Hendrick,0
0,0,3,100,100,0,223175,0,0,-1,1,1,0,3,0.2,0.2,0,Matthew,0.2,1,0,0.3,487,FALSE,1.8,29,,2020-09-11T17:30:09.532421Z,49,0,0,0,223175.jpg,1,0,0,Longstaff,0,FALSE,,a,14,4,0,1,367,3,2441,11,0,0.2,Matty Longstaff,0
0,0,0,,,0,81441,0,0,-1,1,0,0,1,0,0,0,Mark,0,0,0,0,488,FALSE,0,0,,,44,0,0,0,81441.jpg,0,0,0,Gillespie,0.1,FALSE,,a,14,4,0,0,1604,6,3862,14,0,0,Gillespie,0
0,2,43,,,0,114243,0,0,-1,1,31.2,1,3,1,1,0,Jacob,1,5,1,15.4,497,FALSE,77,364,,,49,0,0,0,114243.jpg,2.8,0,0,Murphy,0.1,FALSE,,a,14,4,47,14,5052,9,4222,50,0.2,2.9,Murphy,2
3,13,236,100,100,3,75115,0,0,0,0,101.1,2,4,6.5,6.5,12,Callum,6.5,11,7,70.2,506,TRUE,284,787,,2020-11-06T23:00:16.979143Z,65,0,0,0,75115.jpg,7.4,0,0,Wilson,11.4,FALSE,,a,14,4,319,67,1397080,16118,1314313,994,1,10.3,Wilson,1
2,0,34,0,0,1,90105,0,0,-3,3,8.8,0,3,0,0,0,Ryan,1,5,0,3,507,FALSE,10.2,185,Hamstring injury - Expected back 05 Dec,2020-11-10T15:30:18.589907Z,57,0,0,0,90105.jpg,2.6,0,0,Fraser,0.2,FALSE,,i,14,4,11,13,13252,3,70935,152,0.2,2.3,Fraser,0
0,1,128,100,100,2,194799,0,0,-2,2,147.2,1,2,2.5,2.5,6,Jamal,2.5,14,0,29.3,513,FALSE,133.6,831,,2020-10-14T10:00:22.069564Z,43,0,0,0,194799.jpg,2,0,0,Lewis,2.1,FALSE,,a,14,4,13,20,240370,1835,222021,244,0.6,4.7,Lewis,3
0,0,0,,,0,215379,0,0,0,0,0,0,3,1.2,1.2,0,Elliot,0,0,0,0,602,FALSE,0,0,,,45,0,0,0,215379.jpg,0,0,0,Anderson,0,FALSE,,a,14,4,0,0,11,11,0,0,0,0,Anderson,0
0,0,15,100,100,0,195473,0,0,0,0,33.8,0,4,0.7,1.7,0,Rhian,1.2,5,0,5.7,262,FALSE,12,256,,2020-11-16T15:00:22.173271Z,45,0,0,0,195473.jpg,1.4,0,0,Brewster,6.2,FALSE,,a,15,49,11,7,611399,1733,565106,2133,0.3,1.6,Brewster,0
0,2,25,,,0,18867,0,0,-4,4,4.9,0,4,-0.5,0.5,0,Billy,0,3,1,10.3,343,FALSE,36.6,129,,,56,0,0,0,18867.jpg,2.8,0,0,Sharp,0.1,FALSE,,a,15,49,61,11,8259,10,21957,22,0,2,Sharp,0
0,2,80,100,100,2,27436,0,0,-2,2,43.9,0,4,1.7,2.7,0,David,2.2,7,2,20,344,FALSE,72,478,,2020-10-11T23:30:11.810506Z,53,0,0,0,27436.jpg,2.7,0,0,McGoldrick,0.7,FALSE,,a,15,49,85,24,59314,208,85246,300,0.4,4.5,McGoldrick,0
0,2,117,,,0,40386,0,0,-2,2,60.1,0,2,0.5,1.5,0,Chris,1,15,0,26.3,345,FALSE,151,727,,,48,0,0,0,40386.jpg,1.7,0,0,Basham,0.9,FALSE,,a,15,49,52,15,23209,40,99374,195,0.2,3.1,Basham,0
0,0,41,100,100,0,47247,0,0,-4,4,72.6,0,3,0,1,0,John,0.5,5,0,12.9,346,FALSE,35.8,269,,2020-10-15T01:00:17.482739Z,56,0,0,0,47247.jpg,1.8,0,0,Fleck,0.1,FALSE,,a,15,49,21,7,5860,10,34719,21,0.1,1.2,Fleck,0
